ticker,shares,price,position_market_value,average_daily_volume,average_daily_dollar_volume,position_shares_pct_adv,position_value_pct_dollar_adv
NFE,-126873,1.3600000143051147,-172547.28181493282,12687875.0,18149814.599084258,0.009999546811424292,0.009506834401693483
NFG,-3741,83.08999633789062,-310839.6763000488,828765.0,67018743.29017639,0.00451394544895115,0.004638100642296163
NFLX,-3503,84.63999938964844,-296493.9178619385,50344260.0,4427828858.128281,6.958092143970336e-05,6.696146742836659e-05
NGVC,3470,25.93000030517578,89977.10105895996,227525.0,5819548.746023178,0.015251071310844962,0.01546118178328626
NGVT,-657,66.25,-43526.25,273035.0,17692673.088359833,0.002406284908528211,0.002460128539233357
NHC,589,139.08999633789062,81924.00784301758,69115.0,9427796.991271973,0.008522028503219273,0.008689623664877473
NHI,-903,78.33000183105469,-70731.99165344238,194930.0,15298440.323028564,0.004632432155132611,0.004623477306178091
NI,-8463,44.33000183105469,-375164.8054962158,3607755.0,155243139.61828232,0.002345780131965724,0.0024166272752450457
NIC,-106,141.57000732421875,-15006.420776367188,171820.0,22960004.744300842,0.0006169246886276336,0.0006535896200148694
NINE,22430,,,,,,
NJR,556,48.70000076293945,27077.200424194336,455225.0,21502191.112003326,0.0012213740458015267,0.0012592763352883992
NKE,1098,62.2400016784668,68339.52184295654,17254665.0,1111619055.314846,6.363496480517008e-05,6.147746524874081e-05
NKTR,-3061,35.90999984741211,-109920.50953292847,728105.0,28303288.42666626,0.004204063974289423,0.0038836656672503692
NLY,-19592,24.25,-475106.0,8514470.0,199154838.22137833,0.002301024021459938,0.002385611136757207
NMIH,5404,38.040000915527344,205568.16494750977,433145.0,16734904.040317535,0.012476191575569381,0.012283797053885541
NMRK,8161,17.350000381469727,141593.35311317444,874305.0,15161713.74619484,0.009334271221141364,0.009338875240848704
NN,-12261,14.979999542236328,-183669.77438735962,1442395.0,22153916.062192917,0.008500445439702718,0.008290623376550744
NNI,99,128.8300018310547,12754.170181274414,111270.0,14896507.279129028,0.000889727689404152,0.0008561852749969003
NNN,-3893,41.369998931884766,-161053.4058418274,1396370.0,57783057.57034302,0.0027879430236971577,0.0027872080954831225
NOC,-1038,689.1300048828125,-715316.9450683594,1137420.0,717138833.3355713,0.0009125916547977,0.0009974595040980589
NOG,-3359,24.360000610351562,-81825.2420501709,2047405.0,45786735.137405396,0.0016406133617921223,0.0017870949261748934
NOMD,185,12.279999732971191,2271.7999505996704,2135650.0,25583202.48627186,8.66246810104652e-05,8.880045224278453e-05
NOV,-5368,18.3799991607666,-98663.83549499512,4357140.0,77184299.07007217,0.0012320008078693823,0.0012782889354922124
NOVT,1430,138.99000549316406,198755.7078552246,512675.0,66100143.71711731,0.002789291461452187,0.003006887680998412
NOW,-257,129.6199951171875,-33312.33874511719,12551165.0,1699597159.3527222,2.0476186871895957e-05,1.9600137927862815e-05
NPK,358,122.11000061035156,43715.38021850586,75925.0,8883289.570579529,0.004715179453407968,0.004921080177695249
NPKI,12460,13.600000381469727,169456.0047531128,625605.0,8333753.535833359,0.019916720614445216,0.020333695258023674
NPO,1873,233.92999267578125,438150.8762817383,162495.0,37669543.067855835,0.011526508507954092,0.011631435918733538
NRG,1652,155.11000061035156,256241.72100830078,1907810.0,290994655.3769684,0.0008659143206084463,0.0008805719152345015
NRIM,-3785,22.610000610351562,-85578.85231018066,213565.0,5636501.322507858,0.017722941493222205,0.015182973872186359
NSA,-1454,31.520000457763672,-45830.08066558838,1673205.3,52630662.19771986,0.0008689907927018878,0.0008707867002208058
NSIT,-902,84.19000244140625,-75939.38220214844,371820.0,31308279.16820526,0.0024259050077994728,0.002425536765983221
NSP,-48,40.7400016784668,-1955.5200805664062,1038685.0,45364514.68076706,4.621227802461767e-05,4.310682246525779e-05
NSSC,1410,38.5099983215332,54299.09763336182,319565.0,12707533.540000916,0.004412247899488367,0.004272984797753121
NTAP,-3843,99.33000183105469,-381725.19703674316,2366915.0,242237845.67825317,0.0016236324498344892,0.0015758280708282092
NTB,-5491,50.84000015258789,-279162.4408378601,155390.0,7819539.500694275,0.03533689426604029,0.03570062416246814
NTCT,-7153,28.06999969482422,-200784.70781707764,420185.0,11519643.837985992,0.01702345395480562,0.01742976698246439
NTGR,1499,21.420000076293945,32108.580114364624,413960.0,9402592.140655518,0.0036211228137984345,0.0034148647132668376
NTLA,-300,13.819999694824219,-4145.999908447266,6658775.0,83554965.7862997,4.505333188161486e-05,4.9620029993801695e-05
NTNX,-4877,41.779998779296875,-203761.05404663086,4047890.0,191487696.46476746,0.001204825229934608,0.0010640947580886568
NTRA,136,235.92999267578125,32086.47900390625,1107045.0,264361428.39698792,0.00012284956799407432,0.00012137352713846903
NTRS,2470,150.25,371117.5,958550.0,140169266.7475891,0.002576808721506442,0.0026476381635661453
NU,7813,18.760000228881836,146571.88178825378,45841120.0,802944154.309721,0.00017043649893370841,0.00018254305856957065
NUE,1181,173.17999267578125,204525.57135009766,1766830.0,303554987.7069855,0.0006684287679063634,0.0006737677838702536
NUS,2847,10.100000381469727,28754.70108604431,456935.0,4834075.875282288,0.006230645496624246,0.005948334661661712
NUVL,-82,,,,,,
NVAX,-1146,9.229999542236328,-10577.579475402832,6251245.0,53770679.99233484,0.00018332348196239308,0.00019671649078848723
NVCR,-2997,12.579999923706055,-37702.259771347046,1173800.0,16062980.150256157,0.002553245868120634,0.002347152235679368
NVDA,347,191.52000427246094,66457.44148254395,157938125.0,29378458319.137035,2.1970629320817886e-06,2.262114667850143e-06
NVR,-25,7626.080078125,-190652.001953125,31855.0,239363755.64697266,0.0007848061528802386,0.0007964948638018091
NVRI,-12067,18.84000015258789,-227342.28184127808,1239880.0,22900512.90865898,0.009732393457431364,0.009927388209515473
NVST,-13126,24.079999923706055,-316074.0789985657,2293450.0,54581373.51441383,0.0057232553576489565,0.005790878071529236
NVT,1379,114.1500015258789,157412.852104187,1782645.0,193506014.94220734,0.0007735696114481571,0.0008134778247136145
NWBI,-7460,12.550000190734863,-93623.00142288208,910010.0,11283802.258954048,0.008197712113053703,0.008297114684776518
NWL,-886,4.309999942779541,-3818.6599493026733,5243445.0,21559434.12596464,0.00016897287947141622,0.0001771224572496433
NWN,64,46.220001220703125,2958.080078125,274725.0,12799921.679992676,0.00023296023296023296,0.00023110142015546245
NWPX,1283,66.1500015258789,84870.45195770264,65535.0,4358465.736675262,0.01957732509346151,0.019472552289109827
NWSA,28022,26.59000015258789,745104.9842758179,2936380.0,77683598.18279266,0.009543042794188763,0.009591535429686915
NX,5265,18.3700008392334,96718.05441856384,606140.0,10527788.798985481,0.00868611211931237,0.009186929588470102
NXPI,-2545,240.02999877929688,-610876.3468933105,2573625.0,603313425.4138947,0.0009888775559764923,0.001012535642604385
NXRT,921,29.579999923706055,27243.179929733276,191710.0,5832875.980148315,0.004804131239893589,0.004670625609468308
NXST,-1139,207.30999755859375,-236126.08721923828,299905.0,63430710.84030151,0.0037978693252863406,0.0037225830215544824
NYT,233,72.56999969482422,16908.809928894043,1342845.0,95426202.96806335,0.00017351220729123614,0.0001771925257735863
O,-2669,60.06999969482422,-160326.82918548584,6407480.0,380406680.66576004,0.0004165444137164689,0.0004214616549448961
OBK,-4364,40.72999954223633,-177745.71800231934,215595.0,8642679.162960052,0.02024165681022287,0.02056604377541683
OC,-1433,120.56999969482422,-172776.8095626831,1191720.0,143277508.54579926,0.001202463665961803,0.0012058892656376299
OCFC,277,18.229999542236328,5049.709873199463,923805.0,16732637.288560867,0.0002998468291468438,0.00030178804369659386
OCUL,-7644,10.279999732971191,-78580.31795883179,4866470.0,54325950.31113148,0.0015707484069561715,0.00144646007126967
ODC,836,57.47999954223633,48053.27961730957,70445.0,3786925.209827423,0.011867414294839946,0.012689260271791701
ODFL,-44,172.72000122070312,-7599.6800537109375,1855525.0,317285673.78334045,2.3712965333261477e-05,2.395216891797139e-05
OEC,-1499,6.300000190734863,-9443.70028591156,594255.0,3569837.4022579193,0.0025224861381056953,0.002645414684696403
OFG,-2941,37.72999954223633,-110963.92865371704,271390.0,10804865.522537231,0.010836803124654557,0.010269811171852525
OFIX,741,13.140000343322754,9736.74025440216,210260.0,3070179.45980072,0.003524208123275944,0.00317139124337512
OGE,3898,43.5099983215332,169601.97345733643,1515050.0,65254956.05144501,0.002572852381109534,0.0025990665494223524
OGN,-10716,8.890000343322754,-95265.24367904663,6527660.0,56381651.06995106,0.001641629619189725,0.0016896497685187303
OGS,231,78.01000213623047,18020.31049346924,422310.0,32838003.693885803,0.0005469915464942815,0.0005487638853279162
OHI,866,43.15999984741211,37376.55986785889,1815075.0,80280420.99761963,0.0004771152707188408,0.00046557503564869355
OI,11033,15.029999732971191,165825.98705387115,1943575.0,29891557.52570629,0.005676652560359132,0.0055475860336572725
OII,5237,29.670000076293945,155381.7903995514,1028700.0,28393814.24258232,0.005090891416350734,0.005472381733290509
OIS,528,8.390000343322754,4429.920181274414,800630.0,6371994.775280952,0.0006594806589810524,0.0006952171709963606
OKE,3582,79.26000213623047,283909.32765197754,4215835.0,316528127.3579407,0.0008496537459364515,0.0008969481796823804
OKTA,-1541,90.73999786376953,-139830.33670806885,2383100.0,216497864.18437958,0.000646636733666233,0.0006458739777173177
OLED,-2751,118.02999877929688,-324700.5266418457,581250.0,69777167.12078094,0.004732903225806452,0.004653392220406492
OLLI,-1859,106.83000183105469,-198596.97340393066,1112095.0,126866117.54390717,0.0016716197806842042,0.001565405935396408
OLN,4649,22.739999771118164,105718.25893592834,2891725.0,66527088.24975014,0.0016076909111343576,0.0015891009469563761
OMC,1068,76.54000091552734,81744.7209777832,3538645.0,279798764.84729767,0.00030181043874138265,0.0002921554032677593
OMCL,4433,49.040000915527344,217394.32405853271,434225.0,21331452.162017822,0.010208993033565547,0.01019125760437533
OMER,-2654,11.8100004196167,-31343.74111366272,2874285.0,39150847.09892273,0.0009233600704175126,0.0008005890915837979
OMF,4648,65.05000305175781,302352.4141845703,1259520.0,84013038.6158371,0.0036902947154471544,0.0035988748790187737
ON,-3252,64.93000030517578,-211152.36099243164,8401850.0,511762128.4846878,0.0003870576123115742,0.0004125986454246769
ONB,-2929,23.770000457763672,-69622.3313407898,2783795.0,64841522.03424454,0.001052160809254992,0.001073730676834211
ONTO,479,213.6999969482422,102362.29853820801,853170.0,169423166.81373596,0.0005614355872803779,0.0006041812372138295
OPCH,-9168,34.720001220703125,-318312.97119140625,1879910.0,64128409.97167587,0.004876829209908985,0.004963681016448064
OPLN,-13910,30.139999389648438,-419247.39151000977,754080.0,22923208.867034912,0.018446318692976874,0.0182892104653339
OPY,-882,75.18000030517578,-66308.76026916504,36590.0,2787599.464149475,0.02410494670675048,0.023787047286363473
ORA,-1146,127.97000122070312,-146653.62139892578,564840.0,66984737.591056824,0.0020288931378797536,0.0021893587505597036
ORC,-2474,8.319999694824219,-20583.679244995117,6808450.0,53198237.57111311,0.0003633719862817528,0.0003869240821649353
ORCL,-2326,172.8000030517578,-401932.8070983887,21496695.0,4015955912.44751,0.00010820267952817863,0.00010008396901285507
ORI,5885,39.04999923706055,229809.24551010132,2037310.0,84357533.61951828,0.0028886129258679336,0.0027242290717817887
ORLY,3254,101.37000274658203,329857.98893737793,5831600.0,553620835.9284973,0.0005579943754715687,0.0005958193180792433
ORN,948,12.050000190734863,11423.40018081665,264470.0,2963308.88753891,0.0035845275456573523,0.0038549474976616507
ORRF,-3164,34.56999969482422,-109379.47903442383,285705.0,10353967.04339981,0.011074359916697293,0.010564016533561245
OSBC,-6099,19.510000228881836,-118991.49139595032,365880.0,7395192.565641403,0.01666939980321417,0.01609038444093983
OSCR,2130,14.869999885559082,31673.099756240845,8405875.0,136744053.71789455,0.00025339420345889035,0.0002316232325654395
OSG,-11347,5.75,-65245.25,822125.0,5426607.659964561,0.013802037403071309,0.01202321120086763
OSIS,415,271.3900146484375,112626.85607910156,255325.0,70452953.82011414,0.0016253794183883287,0.0015986108455675124
OSK,-398,146.16000366210938,-58171.68145751953,762445.0,112078168.09238434,0.0005220048659247553,0.0005190277682765969
OSPN,-8124,11.680000305175781,-94888.32247924805,429355.0,5318331.221814156,0.018921405363859743,0.017841747443266675
OSW,-16480,19.3700008392334,-319217.6138305664,611365.0,12551114.555101395,0.026956073703924825,0.02543340772081636
OTIS,1914,88.5999984741211,169580.39707946777,3024140.0,270724375.9902954,0.0006329072066769396,0.0006263950058399864
OTTR,-373,86.56999969482422,-32290.609886169434,183850.0,15628565.004844666,0.002028827848789774,0.0020661276243954412
OUT,-19656,24.40999984741211,-479802.9570007324,1055130.0,25799976.404981613,0.018628984106223878,0.018597030844884385
OVV,-7854,42.7599983215332,-335837.0268173218,3854760.0,153796283.6584854,0.002037480932665069,0.002183648517561514
OWL,-15131,14.5,-219399.5,10775015.0,165544443.46897602,0.001404267186635007,0.0013253208347105696
OXM,-754,36.95000076293945,-27860.300575256348,388555.0,14705825.615253448,0.0019405232206508732,0.0018945077484366856
OXY,-3373,44.83000183105469,-151211.59617614746,11465635.0,491186814.83348846,0.00029418344470236494,0.0003078494609579615
OZK,-1249,46.79999923706055,-58453.19904708862,1618950.0,76665404.23727036,0.0007714876926402915,0.0007624455858366427
PAG,-132,159.41000366210938,-21042.120483398438,246045.0,39902051.56616211,0.0005364872279461074,0.0005273443258552314
PAGS,27467,11.970000267028809,328779.9973344803,3685145.0,38548085.14907837,0.00745343806010347,0.0085290876592956
PAHC,-3183,38.79999923706055,-123500.39757156372,200215.0,7909956.5945625305,0.015897909747021953,0.015613283852462663
PANW,-2907,183.74000549316406,-534132.1959686279,5766040.0,1071767647.3213959,0.0005041588334454843,0.0004983656647068534
PAR,-1096,28.549999237060547,-31290.79916381836,894155.0,29768634.92085457,0.0012257382668552992,0.0010511331556522746
PARR,34,36.2400016784668,1232.160057067871,1192235.0,43764324.5321846,2.8517867702256687e-05,2.8154440180191327e-05
PATH,5493,14.109999656677246,77506.22811412811,28155245.0,442213672.2622061,0.0001950968638347846,0.00017526872861626855
PATK,-522,129.6699981689453,-67687.73904418945,325660.0,39804239.27970886,0.001602898728735491,0.0017005158312043123
PAX,2151,15.449999809265137,33232.94958972931,694540.0,11535254.082536697,0.003097013850894117,0.0028809898205918935
PAY,5090,28.389999389648438,144505.09689331055,633095.0,18821856.6902256,0.008039867634399261,0.00767751552206609
PAYC,3125,139.64999389648438,436406.2309265137,873275.0,132436301.69502258,0.003578483295639976,0.0032952160800403516
PAYO,9403,6.300000190734863,59238.90179347992,4203735.0,24199820.064032078,0.0022368203514255775,0.002447906704956292
PAYX,-1114,102.44999694824219,-114129.2966003418,2929695.0,319625401.83174133,0.00038024435990777195,0.0003570720472974869
PB,-948,67.11000061035156,-63620.28057861328,1004170.0,70961242.44823456,0.0009440632562215561,0.0008965496992956905
PBF,-4861,32.900001525878906,-159926.90741729736,3920420.0,120925066.04865074,0.0012399181720325883,0.0013225290061281037
PBH,-1577,63.150001525878906,-99587.55240631104,346720.0,22356359.93637085,0.004548338717120443,0.004454551308430816
PBI,-6971,10.130000114440918,-70616.23079776764,1772390.0,18348927.091493607,0.0039331072732299325,0.0038485209759487613
PCAR,-2868,123.05999755859375,-352936.0729980469,3154980.0,374535453.6301422,0.0009090390430367229,0.0009423302108712385
PCG,16619,14.930000305175781,248121.6750717163,20558600.0,319279502.7588892,0.0008083721654198243,0.0007771299846300836
PCOR,5751,62.20000076293945,357712.2043876648,1511655.0,103158005.12859344,0.003804439505045794,0.003467614597061588
PCRX,3682,20.3799991607666,75039.15690994263,1058120.0,23374828.746271133,0.0034797565493516805,0.0032102548311466555
PCT,-2918,11.350000381469727,-33119.30111312866,4474695.0,47574525.94556332,0.0006521114846933702,0.000696156198193653
PCTY,1039,140.69000244140625,146176.9125366211,537480.0,78538705.96298218,0.001933095184937114,0.0018612085690018752
PCVX,-2052,51.369998931884766,-105411.23780822754,1095030.0,53248130.67548752,0.0018739212624311662,0.0019796232557090124
